日付,時刻,降水量,気温,露点温度,蒸気圧,湿度,風速,風向,日照時間,降雪,積雪
2025-03-16,7,1.0,4.0,3.3,7.7,95.0,3.7,南東,0.0,,
2025-03-16,8,2.0,3.7,3.0,7.6,95.0,2.9,南東,0.0,,
2025-03-16,9,3.0,3.6,2.9,7.5,95.0,2.6,南東,0.0,,
2025-03-16,10,3.0,3.1,2.4,7.3,95.0,1.8,南東,0.0,,
2025-03-16,11,2.0,3.6,2.4,7.3,92.0,1.9,南東,0.0,,
2025-03-16,12,0.5,4.4,3.2,7.7,92.0,1.4,東南東,0.0,,
2025-03-16,13,0.0,5.0,3.4,7.8,89.0,0.8,西南西,0.0,,
2025-03-16,14,0.5,5.5,3.5,7.9,87.0,0.6,北北東,0.0,,
2025-03-16,15,0.0,6.0,4.3,8.3,89.0,1.0,西北西,0.0,,
2025-03-16,16,0.5,6.0,4.3,8.3,89.0,0.4,北北東,0.0,,
2025-03-16,17,0.5,5.8,4.9,8.7,94.0,0.7,南,0.0,,
2025-03-16,18,0.5,5.8,4.9,8.7,94.0,0.6,西北西,0.0,,
2025-03-16,19,1.0,5.9,5.2,8.8,95.0,2.4,北西,,,
2025-03-16,20,0.5,5.9,4.9,8.6,93.0,1.7,南南東,,,
2025-03-16,21,0.5,5.6,5.0,8.7,96.0,0.7,南南西,,,
2025-03-16,22,0.5,5.7,5.3,8.9,97.0,0.2,静穏,,,
2025-03-16,23,0.0,5.6,5.2,8.8,97.0,0.6,南南西,,,
2025-03-17,0,0.0,3.6,-4.3,4.4,56.0,5.3,北北西,,,
2025-03-17,1,0.0,5.5,4.8,8.6,95.0,0.8,西,,,
2025-03-17,2,0.0,5.6,4.7,8.6,94.0,1.3,西北西,,,
2025-03-17,3,0.0,5.2,4.5,8.4,95.0,1.1,北西,,,
2025-03-17,4,0.0,4.9,4.3,8.3,96.0,0.6,南南東,,,
2025-03-17,5,0.0,4.2,3.9,8.1,98.0,0.5,西,,,
2025-03-17,6,0.0,3.3,2.9,7.5,97.0,0.8,南,0.0,,
2025-03-17,7,0.0,3.8,3.5,7.9,98.0,0.4,北西,0.2,,
2025-03-17,8,0.0,5.5,5.1,8.8,97.0,1.9,南東,0.4,,
2025-03-17,9,0.0,8.1,4.9,8.6,80.0,2.0,東南東,1.0,,
2025-03-17,10,0.0,11.4,-1.0,5.7,42.0,6.9,北西,1.0,,
2025-03-17,11,0.0,11.3,-2.1,5.2,39.0,9.1,北西,1.0,,
2025-03-17,12,0.0,11.7,-1.8,5.4,39.0,9.9,北北西,0.7,,
2025-03-17,13,0.0,11.9,-7.0,3.6,26.0,6.2,北北西,1.0,,
2025-03-17,14,0.0,11.7,-4.8,4.3,31.0,8.9,北西,1.0,,
2025-03-17,15,0.0,11.7,-5.3,4.1,30.0,6.8,北西,1.0,,
2025-03-17,16,0.0,11.0,-5.5,4.1,31.0,6.0,北西,1.0,,
2025-03-17,17,0.0,9.7,-5.8,4.0,33.0,5.3,北北西,0.9,,
2025-03-17,18,0.0,7.9,-4.8,4.3,40.0,4.6,北北西,0.0,,
2025-03-17,19,0.0,6.5,-4.6,4.4,45.0,3.2,西北西,,,
2025-03-17,20,0.0,5.4,-4.2,4.5,50.0,5.6,北西,,,
2025-03-17,21,0.0,4.9,-4.4,4.4,51.0,5.1,北北西,,,
2025-03-17,22,0.0,4.3,-3.9,4.6,55.0,4.5,北西,,,
2025-03-17,23,0.0,4.2,-4.5,4.4,53.0,5.5,北西,,,
2025-03-18,0,0.0,4.2,0.9,6.5,79.0,0.8,西北西,,,
2025-03-18,1,0.0,3.4,-4.5,4.4,56.0,5.2,北西,,,
2025-03-18,2,0.0,3.3,-5.1,4.2,54.0,5.3,北西,,,
2025-03-18,3,0.0,1.5,-5.0,4.2,62.0,1.2,西,,,
2025-03-18,4,0.0,0.7,-4.9,4.2,66.0,1.1,東,,,
2025-03-18,5,0.0,-0.5,-4.2,4.5,76.0,0.7,西南西,,,
2025-03-18,6,0.0,-1.3,-4.0,4.6,82.0,0.4,西南西,0.0,,
2025-03-18,7,0.0,0.7,-3.9,4.6,71.0,0.6,北西,0.8,,
2025-03-18,8,0.0,4.1,-4.6,4.3,53.0,0.7,東南東,1.0,,
2025-03-18,9,0.0,5.0,-4.5,4.4,50.0,2.5,東南東,1.0,,
2025-03-18,10,0.0,7.3,-4.1,4.5,44.0,1.2,南東,1.0,,
2025-03-18,11,0.0,9.5,-5.6,4.0,34.0,2.1,東南東,1.0,,
2025-03-18,12,0.0,10.5,-7.2,3.6,28.0,1.9,東南東,1.0,,
2025-03-18,13,0.0,11.3,-7.5,3.5,26.0,2.6,南東,1.0,,
2025-03-18,14,0.0,11.4,-5.5,4.0,30.0,2.2,東南東,1.0,,
2025-03-18,15,0.0,10.8,-3.7,4.7,36.0,2.5,南東,0.6,,
2025-03-18,16,0.0,9.8,-4.9,4.2,35.0,3.7,東南東,0.6,,
2025-03-18,17,0.0,8.6,-4.2,4.5,40.0,4.3,東南東,0.5,,
2025-03-18,18,0.0,7.4,-2.9,4.9,48.0,4.1,東南東,0.0,,
2025-03-18,19,0.0,6.5,-1.4,5.5,57.0,4.3,東南東,,,
2025-03-18,20,0.0,5.5,-1.0,5.7,63.0,1.6,南南東,,,
2025-03-18,21,0.0,5.1,-0.9,5.7,65.0,1.2,南東,,,
2025-03-18,22,0.0,4.4,-0.4,5.9,71.0,0.2,静穏,,,
2025-03-18,23,0.0,4.7,0.1,6.2,72.0,0.3,南西,,,
2025-03-19,0,0.0,0.9,-3.2,4.8,74.0,0.5,南西,,,
2025-03-19,1,1.5,3.2,0.8,6.5,84.0,1.1,北西,,,
2025-03-19,2,2.0,1.1,0.4,6.3,95.0,1.2,西北西,,,
2025-03-19,3,3.0,0.3,0.0,6.1,98.0,0.5,西,,,
2025-03-19,4,1.0,0.2,0.1,6.1,99.0,1.0,南東,,,
2025-03-19,5,2.0,0.3,0.0,6.1,98.0,0.4,北西,,,
2025-03-19,6,1.0,0.3,0.0,6.1,98.0,1.0,南,0.0,,
2025-03-19,7,1.5,1.2,0.2,6.2,93.0,2.0,西北西,0.0,,
2025-03-19,8,0.5,2.9,0.0,6.1,81.0,5.3,北西,0.0,,
2025-03-19,9,0.0,4.3,-0.7,5.8,70.0,3.2,北北西,0.0,,
2025-03-19,10,0.0,5.1,0.5,6.3,72.0,5.9,北北西,0.0,,
2025-03-19,11,0.0,7.4,-0.5,5.9,57.0,7.1,北北西,0.4,,
2025-03-19,12,0.0,8.3,-1.0,5.7,52.0,9.8,北西,0.7,,
2025-03-19,13,0.0,8.6,-1.0,5.7,51.0,9.8,北北西,1.0,,
2025-03-19,14,0.0,9.0,-2.9,4.9,43.0,9.4,北西,1.0,,
2025-03-19,15,0.0,8.9,-2.1,5.2,46.0,8.1,北西,0.5,,
2025-03-19,16,0.0,8.8,-4.4,4.4,39.0,7.4,北西,0.5,,
2025-03-19,17,0.0,7.2,-3.9,4.6,45.0,5.1,北西,0.3,,
2025-03-19,18,0.0,6.2,-5.1,4.2,44.0,3.1,北北西,0.0,,
2025-03-19,19,0.0,4.9,-4.6,4.3,50.0,3.6,北西,,,
2025-03-19,20,0.0,4.6,-4.4,4.4,52.0,4.4,北西,,,
2025-03-19,21,0.0,3.7,-3.6,4.7,59.0,4.3,北西,,,
2025-03-19,22,0.0,3.3,-3.7,4.6,60.0,2.4,西北西,,,
2025-03-19,23,0.0,2.9,-3.6,4.7,62.0,2.4,北西,,,
2025-03-20,0,0.0,3.5,-1.8,5.3,68.0,1.8,西北西,,,
2025-03-20,1,0.0,-0.4,-3.1,4.9,82.0,0.3,南南西,,,
2025-03-20,2,0.0,-0.7,-3.2,4.8,83.0,0.4,西北西,,,
2025-03-20,3,0.0,-1.3,-3.3,4.8,86.0,0.3,北西,,,
2025-03-20,4,0.0,-1.1,-3.1,4.9,86.0,0.2,静穏,,,
2025-03-20,5,0.0,0.1,-4.0,4.6,74.0,1.5,北西,,,
2025-03-20,6,0.0,0.4,-4.4,4.4,70.0,0.6,西南西,0.0,,
2025-03-20,7,0.0,2.1,-5.3,4.1,58.0,2.3,北北西,0.0,,
2025-03-20,8,0.0,2.3,-5.3,4.1,57.0,2.1,北西,0.4,,
2025-03-20,9,0.0,4.6,-5.4,4.1,48.0,1.8,東,1.0,,
2025-03-20,10,0.0,6.5,-3.7,4.6,48.0,2.1,南南東,1.0,,
2025-03-20,11,0.0,7.1,-4.3,4.4,44.0,1.5,東北東,1.0,,
2025-03-20,12,0.0,8.5,-5.0,4.2,38.0,1.7,北西,1.0,,
2025-03-20,13,0.0,10.5,-4.7,4.3,34.0,1.3,南南東,1.0,,
2025-03-20,14,0.0,10.0,-5.5,4.1,33.0,1.3,北北東,1.0,,
2025-03-20,15,0.0,11.6,-4.5,4.4,32.0,1.0,南南西,1.0,,
2025-03-20,16,0.0,11.5,-5.5,4.1,30.0,0.9,南,1.0,,
2025-03-20,17,0.0,9.5,0.2,6.2,52.0,0.7,西南西,0.9,,
2025-03-20,18,0.0,6.5,1.2,6.7,69.0,0.5,南西,0.0,,
2025-03-20,19,0.0,5.5,0.9,6.5,72.0,0.8,西北西,,,
2025-03-20,20,0.0,7.1,-0.3,6.0,59.0,0.7,北北西,,,
2025-03-20,21,0.0,5.9,0.1,6.1,66.0,1.3,西北西,,,
2025-03-20,22,0.0,4.8,-0.4,5.9,69.0,1.6,西北西,,,
2025-03-20,23,0.0,4.5,-1.1,5.6,67.0,2.1,西北西,,,
2025-03-21,0,0.0,4.4,-1.8,5.4,64.0,0.5,南西,,,
2025-03-21,1,0.0,2.6,-2.3,5.2,70.0,2.2,西北西,,,
2025-03-21,2,0.0,2.1,-2.4,5.1,72.0,1.1,西,,,
2025-03-21,3,0.0,1.5,-2.6,5.0,74.0,1.2,西北西,,,
2025-03-21,4,0.0,0.2,-2.2,5.2,84.0,0.6,西,,,
2025-03-21,5,0.0,-0.6,-2.6,5.0,86.0,0.5,西南西,,,
2025-03-21,6,0.0,-0.8,-2.7,5.0,87.0,0.9,西北西,0.0,,
2025-03-21,7,0.0,1.6,-2.3,5.1,75.0,1.0,北,0.8,,
2025-03-21,8,0.0,4.9,-2.0,5.3,61.0,0.5,北,1.0,,
2025-03-21,9,0.0,7.1,-1.3,5.5,55.0,2.3,東,1.0,,
2025-03-21,10,0.0,8.9,-1.2,5.6,49.0,2.6,東南東,1.0,,
2025-03-21,11,0.0,11.7,-0.4,5.9,43.0,3.0,東南東,1.0,,
2025-03-21,12,0.0,12.9,-4.2,4.5,30.0,2.0,南東,1.0,,
2025-03-21,13,0.0,15.2,-4.7,4.3,25.0,1.4,南,1.0,,
2025-03-21,14,0.0,15.7,-5.9,3.9,22.0,1.2,東南東,1.0,,
2025-03-21,15,0.0,17.7,-4.9,4.3,21.0,2.0,北西,1.0,,
2025-03-21,16,0.0,17.6,-6.3,3.8,19.0,5.2,北北西,1.0,,
2025-03-21,17,0.0,15.9,-4.6,4.3,24.0,5.0,北北西,1.0,,
2025-03-21,18,0.0,13.8,-4.4,4.4,28.0,4.9,北西,0.0,,
2025-03-21,19,0.0,12.9,-4.7,4.3,29.0,4.8,北北西,,,
2025-03-21,20,0.0,10.8,-4.0,4.5,35.0,2.3,西北西,,,
2025-03-21,21,0.0,7.9,-2.1,5.2,49.0,0.6,西,,,
2025-03-21,22,0.0,6.3,-1.1,5.6,59.0,1.0,西北西,,,
2025-03-21,23,0.0,4.8,-1.2,5.6,65.0,0.5,西北西,,,
2025-03-22,0,0.0,7.7,0.2,6.2,59.0,1.0,南南西,,,
2025-03-22,1,0.0,4.0,-2.0,5.3,65.0,1.0,西北西,,,
2025-03-22,2,0.0,2.5,-1.7,5.4,74.0,0.9,西,,,
2025-03-22,3,0.0,2.3,-1.8,5.3,74.0,1.0,西北西,,,
2025-03-22,4,0.0,1.9,-1.9,5.3,76.0,1.0,西,,,
2025-03-22,5,0.0,2.0,-1.8,5.4,76.0,0.9,西北西,,,
2025-03-22,6,0.0,2.5,-2.0,5.3,72.0,0.5,西北西,0.0,,
2025-03-22,7,0.0,4.1,-1.5,5.5,67.0,1.1,北西,0.8,,
2025-03-22,8,0.0,6.7,-1.4,5.5,56.0,0.9,東北東,1.0,,
2025-03-22,9,0.0,10.3,-0.8,5.8,46.0,1.3,東南東,1.0,,
2025-03-22,10,0.0,12.3,-1.6,5.4,38.0,2.2,東南東,1.0,,
2025-03-22,11,0.0,15.2,-0.1,6.0,35.0,2.6,東南東,1.0,,
2025-03-22,12,0.0,17.1,0.3,6.2,32.0,2.9,東南東,1.0,,
2025-03-22,13,0.0,19.9,-0.1,6.0,26.0,2.7,東,1.0,,
2025-03-22,14,0.0,20.6,-2.5,5.1,21.0,2.0,南南東,1.0,,
2025-03-22,15,0.0,22.2,-2.5,5.1,19.0,4.6,北北西,1.0,,
2025-03-22,16,0.0,21.0,-1.5,5.5,22.0,6.3,北北西,1.0,,
2025-03-22,17,0.0,19.8,-3.1,4.9,21.0,4.7,北北西,1.0,,
2025-03-22,18,0.0,17.8,-3.6,4.7,23.0,2.1,北,0.0,,
2025-03-22,19,0.0,13.1,-0.2,6.0,40.0,1.5,西南西,,,
2025-03-22,20,0.0,11.3,0.1,6.2,46.0,1.5,南,,,
2025-03-22,21,0.0,9.9,1.0,6.6,54.0,1.1,西南西,,,
2025-03-22,22,0.0,9.0,0.5,6.3,55.0,1.3,南南東,,,
2025-03-22,23,0.0,8.4,0.2,6.2,56.0,0.8,南南西,,,
2025-03-23,0,0.0,11.5,2.5,7.3,54.0,1.3,西北西,,,
2025-03-23,1,0.0,6.7,0.2,6.2,63.0,1.7,西,,,
2025-03-23,2,0.0,6.6,0.1,6.1,63.0,1.0,北北東,,,
2025-03-23,3,0.0,5.2,0.0,6.1,69.0,0.8,南西,,,
2025-03-23,4,0.0,4.7,0.1,6.2,72.0,0.8,南南西,,,
2025-03-23,5,0.0,4.9,-0.1,6.1,70.0,0.9,南西,,,
2025-03-23,6,0.0,3.6,0.0,6.1,77.0,0.9,西南西,0.0,,
2025-03-23,7,0.0,6.4,0.7,6.4,67.0,1.1,北北西,0.9,,
2025-03-23,8,0.0,10.7,0.4,6.3,49.0,1.1,東北東,1.0,,
2025-03-23,9,0.0,13.3,0.3,6.3,41.0,1.2,東,1.0,,
2025-03-23,10,0.0,16.3,1.6,6.9,37.0,2.5,東南東,1.0,,
2025-03-23,11,0.0,20.1,1.0,6.6,28.0,3.7,東,1.0,,
2025-03-23,12,0.0,22.7,-0.7,5.8,21.0,2.5,東,1.0,,
2025-03-23,13,0.0,24.4,-3.0,4.9,16.0,7.7,北西,1.0,,
2025-03-23,14,0.0,24.4,-3.9,4.6,15.0,7.9,北北西,1.0,,
2025-03-23,15,0.0,23.9,-3.4,4.7,16.0,8.3,北北西,1.0,,
2025-03-23,16,0.0,23.5,-3.7,4.6,16.0,6.1,北北西,1.0,,
2025-03-23,17,0.0,22.1,-3.3,4.8,18.0,5.1,北北西,1.0,,
2025-03-23,18,0.0,19.2,-1.3,5.6,25.0,2.7,西北西,0.0,,
2025-03-23,19,0.0,17.4,-0.8,5.8,29.0,3.0,北西,,,
2025-03-23,20,0.0,16.7,1.2,6.7,35.0,5.6,北西,,,
2025-03-23,21,0.0,15.1,2.0,7.0,41.0,3.2,西北西,,,
2025-03-23,22,0.0,13.9,1.5,6.8,43.0,2.3,西北西,,,
2025-03-23,23,0.0,12.6,2.2,7.1,49.0,1.6,北西,,,
2025-03-24,0,0.0,7.5,6.5,9.6,93.0,1.2,西,,,
2025-03-24,1,0.0,9.6,2.5,7.3,61.0,1.1,西,,,
2025-03-24,2,0.0,8.5,2.3,7.2,65.0,1.0,北西,,,
2025-03-24,3,0.0,7.9,2.0,7.0,66.0,1.2,北西,,,
2025-03-24,4,0.0,7.1,2.0,7.1,70.0,0.6,西北西,,,
2025-03-24,5,0.0,7.3,1.6,6.9,67.0,2.3,北西,,,
2025-03-24,6,0.0,7.1,1.0,6.6,65.0,2.2,北西,0.0,,
2025-03-24,7,0.0,7.8,1.4,6.8,64.0,1.8,北北西,0.0,,
2025-03-24,8,0.0,9.2,1.9,7.0,60.0,2.1,北西,0.0,,
2025-03-24,9,0.0,11.1,1.9,7.0,53.0,0.6,東北東,0.0,,
2025-03-24,10,0.0,12.8,2.7,7.4,50.0,1.3,西北西,0.0,,
2025-03-24,11,0.0,15.1,4.2,8.2,48.0,1.0,東北東,0.4,,
2025-03-24,12,0.0,16.4,6.0,9.3,50.0,2.4,南東,0.3,,
2025-03-24,13,0.0,18.1,6.3,9.6,46.0,1.9,東南東,0.2,,
2025-03-24,14,0.0,18.5,6.7,9.8,46.0,4.0,南東,0.5,,
2025-03-24,15,0.0,18.0,7.4,10.3,50.0,3.0,南東,0.8,,
2025-03-24,16,0.5,16.5,7.7,10.5,56.0,3.0,東,0.1,,
2025-03-24,17,0.0,15.3,9.2,11.6,67.0,0.8,西,0.1,,
2025-03-24,18,0.0,14.5,5.9,9.2,56.0,1.7,西北西,0.0,,
2025-03-24,19,0.0,12.5,7.2,10.1,70.0,0.8,西,,,
2025-03-24,20,2.0,11.2,8.6,11.2,84.0,2.2,西北西,,,
2025-03-24,21,0.0,11.0,7.5,10.4,79.0,2.9,北西,,,
2025-03-24,22,0.0,10.3,7.2,10.1,81.0,1.6,西,,,
2025-03-24,23,0.0,8.4,7.2,10.1,92.0,0.6,南西,,,
2025-03-25,0,0.0,11.4,3.2,7.7,57.0,1.9,北西,,,
2025-03-25,1,0.0,7.5,6.1,9.4,91.0,1.2,北西,,,
2025-03-25,2,0.0,8.1,6.4,9.6,89.0,1.5,南西,,,
2025-03-25,3,0.0,6.7,5.8,9.2,94.0,1.0,西南西,,,
2025-03-25,4,0.0,6.5,5.5,9.0,93.0,1.4,北北西,,,
2025-03-25,5,0.0,5.5,4.9,8.7,96.0,0.5,南南西,,,
2025-03-25,6,0.0,5.1,4.2,8.3,94.0,0.9,西北西,0.0,,
2025-03-25,7,0.0,7.0,5.0,8.7,87.0,1.9,北西,0.7,,
2025-03-25,8,0.0,9.8,6.5,9.7,80.0,0.8,北,1.0,,
2025-03-25,9,0.0,12.4,8.3,10.9,76.0,1.6,東,1.0,,
2025-03-25,10,0.0,13.9,8.3,11.0,69.0,2.2,東南東,1.0,,
2025-03-25,11,0.0,16.6,8.6,11.1,59.0,3.5,東南東,1.0,,
2025-03-25,12,0.0,19.2,6.3,9.6,43.0,1.8,南東,1.0,,
2025-03-25,13,0.0,21.1,2.4,7.3,29.0,1.9,東南東,1.0,,
2025-03-25,14,0.0,22.6,6.4,9.6,35.0,1.9,東南東,1.0,,
2025-03-25,15,0.0,23.1,6.4,9.6,34.0,3.3,東南東,1.0,,
2025-03-25,16,0.0,22.6,6.8,9.9,36.0,3.6,東南東,1.0,,
2025-03-25,17,0.0,21.4,5.7,9.2,36.0,2.1,南南東,1.0,,
2025-03-25,18,0.0,16.7,6.8,9.9,52.0,1.3,西北西,0.0,,
2025-03-25,19,0.0,13.7,4.8,8.6,55.0,1.1,西北西,,,
2025-03-25,20,0.0,14.6,4.6,8.5,51.0,2.1,北西,,,
2025-03-25,21,0.0,13.3,4.7,8.6,56.0,0.9,西北西,,,
2025-03-25,22,0.0,11.5,4.7,8.5,63.0,1.1,西北西,,,
2025-03-25,23,0.0,12.1,3.4,7.8,55.0,1.7,西北西,,,
2025-03-26,0,0.0,11.3,-1.5,5.5,41.0,1.6,北西,,,
2025-03-26,1,0.0,10.6,2.9,7.5,59.0,1.7,北北西,,,
2025-03-26,2,0.0,9.9,3.2,7.7,63.0,1.3,南西,,,
2025-03-26,3,0.0,10.1,2.9,7.5,61.0,1.7,北,,,
2025-03-26,4,0.0,14.3,2.5,7.3,45.0,4.0,南南東,,,
2025-03-26,5,0.0,13.7,2.6,7.4,47.0,2.4,南南西,,,
2025-03-26,6,0.0,16.4,1.3,6.7,36.0,1.6,南南西,0.0,,
2025-03-26,7,0.0,20.5,-0.7,5.8,24.0,2.3,北,0.7,,
2025-03-26,8,0.0,21.4,-1.2,5.6,22.0,6.4,北北西,1.0,,
2025-03-26,9,0.0,22.1,0.0,6.1,23.0,5.5,北北西,1.0,,
2025-03-26,10,0.0,23.7,-2.8,5.0,17.0,6.7,北西,1.0,,
2025-03-26,11,0.0,24.0,-4.2,4.5,15.0,9.2,北西,1.0,,
2025-03-26,12,0.0,24.8,-7.6,3.4,11.0,9.7,北北西,1.0,,
2025-03-26,13,0.0,24.9,-8.8,3.1,10.0,10.6,北北西,1.0,,
2025-03-26,14,0.0,25.2,-9.9,2.9,9.0,10.3,北西,1.0,,
2025-03-26,15,0.0,25.4,-12.9,2.3,7.0,7.4,北北西,1.0,,
2025-03-26,16,0.0,24.8,-13.3,2.2,7.0,6.0,北北西,1.0,,
2025-03-26,17,0.0,23.2,-14.5,2.0,7.0,4.8,北,1.0,,
2025-03-26,18,0.0,21.5,-14.1,2.1,8.0,5.9,北北西,0.1,,
2025-03-26,19,0.0,20.0,-13.8,2.1,9.0,3.3,西北西,,,
2025-03-26,20,0.0,17.4,-7.9,3.4,17.0,1.9,西北西,,,
2025-03-26,21,0.0,15.4,-6.2,3.8,22.0,1.1,西北西,,,
2025-03-26,22,0.0,12.6,-2.8,5.0,34.0,0.4,北北西,,,
2025-03-26,23,0.0,11.7,-2.1,5.2,38.0,1.2,北北西,,,
2025-03-27,0,0.0,18.1,13.2,15.2,73.0,4.9,東南東,,,
2025-03-27,1,0.0,10.6,-1.8,5.4,42.0,1.3,北西,,,
2025-03-27,2,0.0,8.7,-1.1,5.6,50.0,0.9,北西,,,
2025-03-27,3,0.0,7.4,-1.3,5.6,54.0,1.0,西北西,,,
2025-03-27,4,0.0,8.2,-2.4,5.1,47.0,1.7,北北西,,,
2025-03-27,5,0.0,8.2,-2.7,5.0,46.0,1.0,北西,,,
2025-03-27,6,0.0,8.0,-3.2,4.8,45.0,1.3,西北西,0.0,,
2025-03-27,7,0.0,9.3,-2.0,5.3,45.0,2.6,北西,0.8,,
2025-03-27,8,0.0,12.0,-1.9,5.3,38.0,0.8,北北西,1.0,,
2025-03-27,9,0.0,15.7,-0.5,5.9,33.0,2.4,東南東,1.0,,
2025-03-27,10,0.0,17.0,2.2,7.2,37.0,2.1,東,1.0,,
2025-03-27,11,0.0,20.0,4.5,8.4,36.0,1.7,東南東,1.0,,
2025-03-27,12,0.0,20.9,5.3,8.9,36.0,1.3,南南西,1.0,,
2025-03-27,13,0.0,24.3,7.9,10.6,35.0,3.2,東南東,1.0,,
2025-03-27,14,0.0,24.8,8.3,11.0,35.0,3.7,東南東,1.0,,
2025-03-27,15,0.0,24.7,11.3,13.4,43.0,4.0,東南東,1.0,,
2025-03-27,16,0.0,24.2,11.2,13.3,44.0,3.6,東,0.7,,
2025-03-27,17,0.0,22.6,10.7,12.9,47.0,1.9,東,0.0,,
2025-03-27,18,0.0,21.4,11.4,13.5,53.0,3.1,東南東,0.0,,
2025-03-27,19,0.0,21.2,12.4,14.4,57.0,2.0,北東,0.0,,
2025-03-27,20,0.0,20.4,12.6,14.6,61.0,4.1,東南東,,,
2025-03-27,21,0.0,20.0,11.8,13.8,59.0,3.5,南東,,,
2025-03-27,22,0.0,19.2,12.5,14.5,65.0,4.1,南東,,,
2025-03-27,23,0.0,18.9,12.7,14.6,67.0,4.4,東南東,,,
2025-03-28,0,0.0,12.0,4.0,8.1,58.0,9.8,北西,,,
2025-03-28,1,0.0,17.5,13.2,15.2,76.0,1.9,北西,,,
2025-03-28,2,0.0,17.2,13.3,15.3,78.0,1.1,西北西,,,
2025-03-28,3,0.0,16.5,13.4,15.4,82.0,2.1,西北西,,,
2025-03-28,4,0.0,16.4,13.5,15.5,83.0,2.2,北西,,,
2025-03-28,5,0.0,16.1,13.8,15.7,86.0,0.6,西北西,,,
2025-03-28,6,1.0,15.6,14.5,16.5,93.0,1.7,西北西,0.0,,
2025-03-28,7,0.0,15.5,14.6,16.6,94.0,1.8,西南西,0.0,,
2025-03-28,8,0.0,16.7,15.1,17.1,90.0,2.5,北西,0.0,,
2025-03-28,9,0.0,18.6,15.1,17.1,80.0,1.9,北北西,0.1,,
2025-03-28,10,0.0,21.2,14.6,16.6,66.0,2.7,北西,0.5,,
2025-03-28,11,0.0,23.0,15.1,17.1,61.0,3.0,東南東,1.0,,
2025-03-28,12,0.0,23.6,14.3,16.3,56.0,3.8,東南東,1.0,,
2025-03-28,13,0.0,24.7,13.0,14.9,48.0,2.1,南東,0.1,,
2025-03-28,14,0.0,24.8,15.2,17.2,55.0,3.0,東南東,0.0,,
2025-03-28,15,0.0,25.5,15.8,18.0,55.0,1.8,南南東,0.0,,
2025-03-28,16,0.0,24.9,15.3,17.3,55.0,0.6,南東,0.0,,
2025-03-28,17,0.0,23.4,10.5,12.7,44.0,4.0,北北西,0.0,,
2025-03-28,18,0.0,20.3,8.3,11.0,46.0,5.5,北北西,0.0,,
2025-03-28,19,0.0,19.8,7.9,10.6,46.0,4.9,北北西,0.0,,
2025-03-28,20,0.0,18.5,7.3,10.2,48.0,5.9,北北西,,,
2025-03-28,21,0.0,16.9,6.7,9.8,51.0,6.9,北北西,,,
2025-03-28,22,0.0,14.9,6.0,9.3,55.0,6.5,北北西,,,
2025-03-28,23,0.0,12.5,4.7,8.6,59.0,10.0,北北西,,,
2025-03-29,0,0.0,3.6,2.4,7.3,92.0,0.9,西北西,,,
2025-03-29,1,0.0,11.0,3.3,7.7,59.0,8.0,北北西,,,
2025-03-29,2,0.0,10.2,2.6,7.3,59.0,7.1,北北西,,,
2025-03-29,3,0.0,9.7,2.1,7.1,59.0,7.7,北北西,,,
2025-03-29,4,0.0,9.2,1.1,6.6,57.0,8.0,北北西,,,
2025-03-29,5,0.0,8.3,0.8,6.5,59.0,7.4,北北西,,,
2025-03-29,6,0.0,7.5,0.7,6.4,62.0,7.4,北北西,0.0,,
2025-03-29,7,1.0,6.2,3.4,7.8,82.0,2.8,北西,0.0,,
2025-03-29,8,0.5,5.9,2.7,7.4,80.0,3.5,北北西,0.0,,
2025-03-29,9,1.0,5.4,2.4,7.3,81.0,4.1,北北西,0.0,,
2025-03-29,10,1.0,4.7,1.0,6.6,77.0,7.9,北西,0.0,,
2025-03-29,11,1.0,5.2,2.4,7.3,82.0,3.9,北北西,0.0,,
2025-03-29,12,0.5,4.7,2.1,7.1,83.0,5.0,北北西,0.0,,
2025-03-29,13,1.0,5.9,1.8,7.0,75.0,5.3,北北西,0.0,,
2025-03-29,14,0.0,5.8,2.1,7.1,77.0,3.4,北西,0.0,,
2025-03-29,15,0.0,5.9,2.7,7.4,80.0,3.5,北北西,0.0,,
2025-03-29,16,0.0,5.5,2.7,7.4,82.0,5.1,北西,0.0,,
2025-03-29,17,1.5,5.5,2.3,7.2,80.0,3.1,北西,0.0,,
2025-03-29,18,0.5,4.7,3.8,8.0,94.0,0.8,西南西,0.0,,
2025-03-29,19,0.5,5.2,3.5,7.9,89.0,1.6,北西,0.0,,
2025-03-29,20,0.5,4.8,2.5,7.3,85.0,1.5,北西,,,
2025-03-29,21,1.0,4.1,2.5,7.3,89.0,1.3,北西,,,
2025-03-29,22,1.0,3.7,2.1,7.1,89.0,2.0,北西,,,
2025-03-29,23,0.5,3.4,2.2,7.2,92.0,0.7,西,,,
2025-03-30,0,0.0,4.3,-4.9,4.2,51.0,7.7,北西,,,
2025-03-30,1,0.5,3.6,2.7,7.4,94.0,1.3,北北西,,,
2025-03-30,2,0.0,3.6,2.3,7.2,91.0,0.6,北西,,,
2025-03-30,3,0.0,3.5,2.6,7.4,94.0,0.8,西,,,
2025-03-30,4,0.0,3.6,2.9,7.5,95.0,0.6,西,,,
2025-03-30,5,0.0,3.7,2.8,7.5,94.0,0.8,西北西,,,
